openssl_101f,boringssl_0.9,sim_value
BN_mod_mul_montgomery,ecp_nistz256_points_mul,0.8342540557061446
RC2_set_key,CRYPTO_ctr128_encrypt,0.8342535679260994
do_buf,tree_init,0.8342529722835448
TXT_DB_write,batch_mul,0.8342528767592259
X509_ATTRIBUTE_set1_data,bn_print,0.8342511509141268
RSA_eay_public_decrypt,aead_tls_open,0.8342496391873206
PEM_read_bio,get_crl_score,0.834249013078121
asn1_ex_c2i,ssl_sign_ecdsa,0.8342413115963718
asn1_d2i_ex_primitive,EVP_SignFinal,0.8342394057815167
PKCS12_gen_mac,X509_CRL_diff,0.8342356270620285
verify_callback,X509_ATTRIBUTE_set1_data,0.8342345579374728
main,tls13_process_new_session_ticket,0.8342323998109171
ssl3_ctrl,ext_npn_parse_serverhello,0.8342321649766498
asn1parse_main,tree_init,0.8342211408622529
ec_GF2m_simple_is_on_curve,ext_pre_shared_key_add_clienthello,0.8342197891198968
x509_name_ex_d2i,RSA_add_pkcs1_prefix,0.8342194311656591
hwcrhk_insert_card,X509_NAME_add_entry,0.8342188845178172
req_main,ASN1_mbstring_ncopy,0.8342167283562721
fmtfp,aead_tls_seal,0.8342135984115715
asn1_template_ex_i2d,asn1_d2i_ex_primitive,0.8342095763202204
ECPKParameters_print,PKCS7_get_certificates,0.8342089728650124
PKCS7_dataDecode,ssl3_send_client_key_exchange,0.8342084804624995
req_main,BN_is_prime_fasttest_ex,0.8342066864076714
ssl3_get_cert_verify,dtls1_get_record,0.8342047511978907
EVP_SealInit,asn1_ex_i2c,0.8342017169856731
ASN1_generate_v3,built_in_curve_scalar_field_monts_init,0.8342016361176061
do_dh_print,RSA_check_key,0.8341988540211343
query_responder,DSA_do_check_signature,0.834197922975902
BN_mod_exp2_mont,X509_cmp_time,0.8341970599923645
ASN1_item_ex_i2d,BN_mod_exp_mont,0.8341952314602439
dsa_pub_decode,s2i_skey_id,0.8341901614554097
n_ssl3_mac,ASN1_get_object,0.8341882482646267
d2i_ASN1_SET,ssl3_get_client_key_exchange,0.8341881341008528
OCSP_basic_verify,PEM_X509_INFO_write_bio,0.8341874893369964
ssl3_get_client_hello,ext_pre_shared_key_add_clienthello,0.8341838612309143
ssl23_connect,ext_ticket_add_clienthello,0.8341836973425283
check,check_crl,0.8341796251161384
ssl3_get_cert_status,tls13_add_certificate_verify,0.8341774527582186
x509_object_idx_cnt,OBJ_obj2txt,0.8341772187395292
ssl3_get_cert_verify,EVP_SignFinal,0.8341766827538506
int_TS_RESP_verify_token,do_rsa_print,0.8341751845610704
pkcs7_decrypt_rinfo,set_reasons,0.8341736430203426
X509_STORE_get_by_subject,ASN1_mbstring_ncopy,0.8341698269032538
password_callback,pkey_rsa_decrypt,0.8341681879470382
ssl3_get_certificate_request,CRYPTO_gcm128_encrypt_ctr32,0.8341652899774373
ec_GFp_simple_set_Jprojective_coordinates_GFp,seal_next_message,0.8341645270552789
dh_main,X509_ATTRIBUTE_set1_data,0.8341608601111692
ASN1_item_verify,ext_key_share_add_clienthello,0.8341589730810764
genrsa_main,RSA_padding_add_PKCS1_PSS_mgf1,0.8341536982434605
dtls1_process_record,PEM_ASN1_write_bio,0.8341533604819482
ssl3_send_client_verify,RSA_padding_add_PKCS1_OAEP_mgf1,0.834151872292086
ssl3_send_certificate_request,do_print_ex,0.834147945131047
RSA_eay_public_encrypt,ssl3_read_app_data,0.834147053081053
PKCS12_create,ec_GFp_simple_is_on_curve,0.8341464576204327
OCSP_RESPONSE_print,read_v2_client_hello,0.8341403135855421
do_generate,tls_process_ticket,0.8341379119637145
ssl2_read_internal,ssl3_get_finished,0.834136953023767
asn1_ex_i2c,get_error_values,0.8341341954718925
cms_SignerInfo_content_sign,tls13_process_new_session_ticket,0.834134107311489
ssl3_get_key_exchange,do_name_ex,0.8341336204356316
EVP_DecryptFinal_ex,do_pk8pkey,0.8341267477391736
dtls1_connect,ssl3_connect,0.834126229096892
rsa_item_sign,EVP_SignFinal,0.8341253448054421
dtls1_client_hello,tls1_change_cipher_state,0.8341190774592528
BN_GF2m_mod_mul_arr,BN_is_prime_fasttest_ex,0.834118819715442
ecdsa_sign_setup,ECDH_compute_key,0.8341173754568728
ec_GFp_simple_set_Jprojective_coordinates_GFp,x509_rsa_ctx_to_pss,0.8341160720865762
ssl3_send_server_key_exchange,asn1_ex_i2c,0.8341152513883594
CRYPTO_xts128_encrypt,tls1_setup_key_block,0.834109867404392
pkey_rsa_verify,asn1_ex_i2c,0.8341023293497165
do_dsa_print,ssl_write_client_cipher_list,0.834102081029535
enc_main,ssl_encrypt_ticket,0.8341016281197056
SSL_get_shared_ciphers,a2d_ASN1_OBJECT,0.8341015615037454
x509_main,BN_mod_exp_mont,0.8340985628361213
prime_main,asn1_template_noexp_d2i,0.834097418674695
dtls1_read_bytes,ssl3_get_client_certificate,0.8340972166256018
tls1_final_finish_mac,BN_mod_exp_mont,0.8340968389340991
CRYPTO_ctr128_encrypt_ctr32,ECDH_compute_key,0.8340899897164643
ssl3_send_server_key_exchange,str_copy,0.83408817889321
ssl_parse_serverhello_use_srtp_ext,ASN1_item_ex_i2d,0.8340853112391242
BN_dec2bn,ecp_nistz256_points_mul,0.8340849982547728
asn1_d2i_ex_primitive,aead_ssl3_init,0.8340836576755134
crl_set_issuers,ASN1_mbstring_ncopy,0.8340820091017432
CRYPTO_ccm128_encrypt,CRYPTO_gcm128_decrypt,0.8340786677100649
asn1_multi,OBJ_obj2txt,0.8340767888793241
ssl3_get_record,ssl3_choose_cipher,0.8340764718862006
doit,ec_GFp_simple_point2oct,0.8340748892810348
get_client_master_key,ext_ticket_add_clienthello,0.8340702489688874
dsa_do_verify,ssl3_get_cert_verify,0.834063612735676
mime_parse_hdr,RSA_verify_PKCS1_PSS_mgf1,0.8340622789087343
int_TS_RESP_verify_token,DSA_do_check_signature,0.8340560726134869
cms_EncryptedContent_init_bio,do_EC_KEY_print,0.8340531134826359
ssl3_send_server_key_exchange,ASN1_get_object,0.8340507494722508
asn1_d2i_ex_primitive,c2i_ASN1_INTEGER,0.8340470131199048
ssleay_rand_add,X509_NAME_add_entry,0.8340452493834413
ec_GF2m_simple_mul,run_cert,0.8340444601489232
verify_main,pbe_decrypt,0.8340407139371286
pub_encode_gost01,X509_chain_check_suiteb,0.8340380066341122
dtls1_send_client_key_exchange,asn1_template_ex_i2d,0.8340375751541156
ec_group_new_from_data,mod_exp_recp,0.8340363048847272
tls1_export_keying_material,tls1_change_cipher_state,0.8340315058270531
create_query,ssl3_send_client_key_exchange,0.8340314171207441
tls_decrypt_ticket,pkey_rsa_decrypt,0.8340304241373916
ASN1_item_sign_ctx,ssl3_send_cert_verify,0.8340285439076351
asn1_multi,a2d_ASN1_OBJECT,0.8340259551958982
asn1_template_ex_d2i,built_in_curve_scalar_field_monts_init,0.8340250533756761
BN_GF2m_mod_inv,aead_tls_open,0.8340248413196671
OCSP_basic_sign,ssl3_get_server_key_exchange,0.8340238312891145
app_verify_callback,dtls1_read_app_data,0.8340153115804299
dtls1_read_bytes,ssl3_send_server_hello,0.8340111689880074
pkey_rsa_sign,RSA_padding_add_PKCS1_OAEP_mgf1,0.8340063298154374
ssl_verify_cert_chain,ssl_update_cache,0.8340009639405352
bnrand,DSA_generate_parameters_ex,0.8340000818251037
enc_main,PKCS12_get_key_and_certs,0.8339979075526278
int_engine_configure,ext_key_share_add_clienthello,0.833995070662147
bnrand,do_othername,0.8339943378357144
ssl23_get_client_hello,ext_ticket_add_clienthello,0.833992724788259
v2i_AUTHORITY_INFO_ACCESS,X509_NAME_oneline,0.8339915428891
PKCS12_PBE_keyivgen,RSA_add_pkcs1_prefix,0.8339913860188808
RSA_eay_public_decrypt,pkcs8_encrypt_raw,0.8339909487383388
aesni_cbc_hmac_sha1_cipher,CRYPTO_gcm128_aad,0.8339874471316261
enc_main,ssl_dhe_finish,0.833984042714744
RSA_eay_public_encrypt,DSA_generate_parameters_ex,0.8339823421312328
password_callback,CRYPTO_ctr128_encrypt,0.833968984893844
X509_REQ_print_ex,DSA_generate_parameters_ex,0.8339677143662366
do_dh_print,BN_mod_exp_mont,0.8339665529285047
ubsec_dsa_verify,rsa_default_encrypt,0.8339660211887696
dh_pub_decode,policy_cache_new,0.833962066907002
get_server_hello,ssl3_get_finished,0.8339553716320893
tls1_final_finish_mac,ssl3_get_server_hello,0.8339539707909518
dsa_builtin_paramgen,asn1_ex_c2i,0.8339486282345503
DES_ede3_cbc_encrypt,ASN1_generate_v3,0.8339468842599516
int_new_ex_data,pbe_decrypt,0.833945593336512
ASN1_item_sign_ctx,set_altname,0.8339451555113513
X509_ocspid_print,ssl_cipher_process_rulestr,0.8339426767754476
ssl3_get_cert_verify,X509_print_ex,0.8339425521881402
dsa_builtin_paramgen,tls1_verify_channel_id,0.8339424459732387
do_body,asn1_check_tlen,0.8339386183736932
get_crl_score,BN_mod_exp_mont_consttime,0.8339352313667543
_dopr,DES_ede3_cfb_encrypt,0.8339334488415753
int_rsa_verify,X509_cmp_time,0.8339287435731209
dgram_read,DSA_generate_parameters_ex,0.8339265804358003
DES_ofb_encrypt,CRYPTO_ctr128_encrypt,0.833926140854107
compute_wNAF,SSL_export_keying_material,0.8339172623494538
str_copy,ssl3_get_client_key_exchange,0.8339166387707193
ssl_get_new_session,tls13_process_new_session_ticket,0.8339164312527294
BN_kronecker,ASN1_item_ex_i2d,0.8339162464418258
ssl_prepare_clienthello_tlsext,asn1_template_ex_i2d,0.8339129147676462
asn1_ex_i2c,PEM_X509_INFO_write_bio,0.8339090817964414
HMAC_Init_ex,get_crl_score,0.8339022786173036
PKCS12_key_gen_uni,pkey_rsa_decrypt,0.8338977232200749
ssl3_get_cert_verify,aead_ssl3_seal,0.8338890232060637
load_certs_crls,PEM_X509_INFO_read_bio,0.8338877954653796
make_REQ,cbs_convert_ber,0.8338870411114288
ssl3_enc,ssl_sign_ecdsa,0.8338815538311763
DES_quad_cksum,DES_ede3_cfb64_encrypt,0.8338752387829182
parse_bag,s2i_skey_id,0.8338702468015691
main,CRYPTO_ctr128_encrypt,0.8338654965517737
ASN1_item_ex_d2i,ec_GFp_simple_oct2point,0.8338634037226144
ASN1_get_object,pkcs8_encrypt_raw,0.8338625891052436
crl_set_issuers,PEM_do_header,0.8338617225405233
DES_ede3_cfb_encrypt,CRYPTO_cfb128_encrypt,0.8338604191925809
asn1_template_noexp_d2i,ec_GFp_simple_point2oct,0.8338597249270026
ssl_bytes_to_cipher_list,ASN1_generate_v3,0.8338594400936646
copy_email,X509_REQ_print_ex,0.833858950181249
ssl3_get_record,rsa_default_encrypt,0.8338569333621104
PKCS7_dataFinal,cbs_convert_ber,0.8338554016718858
doit_biopair,read_v2_client_hello,0.8338537233054888
cms_main,tls1_verify_channel_id,0.8338516835533616
dsa_do_verify,ASN1_generate_v3,0.8338485297951033
req_main,asn1_multi,0.833844925419858
TS_compute_imprint,tls13_verify_psk_binder,0.8338446666529711
get_client_finished,ssl3_process_client_hello,0.833842311657753
PEM_SealInit,ssl3_choose_cipher,0.8338383110744491
ubsec_dh_generate_key,BN_is_prime_fasttest_ex,0.8338348120155187
passwd_main,X509_NAME_add_entry,0.8338312233761401
RSA_eay_public_decrypt,pkey_rsa_decrypt,0.8338290408147578
asn1_template_noexp_d2i,PEM_read_bio,0.8338279825325068
PKCS7_dataDecode,ASN1_item_ex_d2i,0.8338264060399636
SSL_free,dtls1_get_message,0.833822752104663
tls1_change_cipher_state,get_crl_score,0.8338122861279187
SSL_dup,ssl3_send_client_hello,0.833808485133948
PKCS12_create,EVP_SignFinal,0.8338064479973772
i2b_PVK,aead_tls_seal,0.8338052336552851
cswift_mod_exp,BN_mod_sqrt,0.8338050461523218
www_body,asn1_template_ex_i2d,0.8338030987530498
dsa_builtin_paramgen,ssl_write_client_cipher_list,0.8338030485771544
n_ssl3_mac,do_print_ex,0.8338029044575519
CRYPTO_gcm128_decrypt_ctr32,asn1_check_tlen,0.8338026436163416
int_free_ex_data,asn1_template_ex_i2d,0.8338020425798044
ssl_parse_clienthello_use_srtp_ext,RC2_set_key,0.8338019445141658
ec_GF2m_montgomery_point_multiply,compute_wNAF,0.833799344364835
int_new_ex_data,PEM_ASN1_write_bio,0.8337905471697693
ssl3_get_server_hello,asn1_d2i_ex_primitive,0.8337895659301272
pkcs12_main,PKCS7_get_certificates,0.8337864354914615
dh_pub_decode,s2i_skey_id,0.8337817559104899
s_client_main,dtls1_read_app_data,0.8337806769451461
BN_div,BN_is_prime_fasttest_ex,0.8337790474868296
dtls1_enc,ssl3_get_message,0.8337784348746832
PKCS1_MGF1,EVP_SignFinal,0.83377801848711
passwd_main,set_reasons,0.8337751747259037
certify_cert,a2d_ASN1_OBJECT,0.8337721423454554
ssl_set_cert_masks,long_i2c,0.8337720057067386
OCSP_basic_sign,ssl_write_client_cipher_list,0.8337687811228074
dtls1_dispatch_alert,SSL_new,0.8337660857510294
ECPKParameters_print,PKCS12_handle_safe_bag,0.8337653313062987
ssl_parse_serverhello_tlsext,ssl3_accept,0.8337606802706943
PKCS5_PBE_keyivgen,asn1_template_ex_d2i,0.8337605241888301
certify_cert,X509_REQ_print_ex,0.8337597408465296
ec_GFp_mont_group_set_curve,DH_check,0.833756698489903
ssl_cipher_get_evp,a2d_ASN1_OBJECT,0.8337566697704673
rand_main,tls_process_ticket,0.8337534486798099
ssl23_client_hello,do_buf,0.8337466616486803
ssl3_get_record,ssl_sign_ecdsa,0.8337441720146572
do_revoke,pkcs8_encrypt_raw,0.8337427809122544
CMS_add1_signer,x509_rsa_pss_to_ctx,0.8337425498163786
ec_GFp_simple_dbl,ssl_write_client_hello,0.8337405833683627
engine_main,X509_cmp_time,0.8337381430530595
ASN1_mbstring_ncopy,bn_print,0.8337368101016309
ssl3_get_certificate_request,asn1_template_ex_d2i,0.8337353240096974
BN_mod_sqrt,tls1_write_channel_id,0.8337322332929986
ssl_set_cert_masks,ASN1_generate_v3,0.8337306244748592
ocsp_main,PKCS7_get_certificates,0.8337232711201356
check_crl,EVP_SignFinal,0.8337213284008291
do_pk8pkey,x509_object_idx_cnt,0.833721226079769
do_EC_KEY_print,do_send_new_session_ticket,0.833720720925309
asn1_template_noexp_d2i,RSA_add_pkcs1_prefix,0.8337154321512835
do_passwd,ssl_dhe_finish,0.8337125803670564
ASN1_verify,tls1_P_hash,0.8337106468367042
fmtfp,main,0.8337099417963165
cb,x509_object_idx_cnt,0.8337089192250979
OCSP_basic_sign,x509_rsa_ctx_to_pss,0.8337054672123416
ssl3_get_cert_verify,BN_mod_exp_mont_consttime,0.8337038316427072
rsautl_main,DES_ede3_cfb64_encrypt,0.8337028849646075
ecparam_main,PEM_X509_INFO_write_bio,0.8337003545767429
unpack_revinfo,ECDH_compute_key,0.833700124067896
ssl3_connect,ext_ticket_add_clienthello,0.8336949453381379
dgram_read,aead_ssl3_seal,0.8336934606852336
asn1_ex_c2i,RSA_padding_add_PKCS1_OAEP_mgf1,0.833689420221885
PKCS1_MGF1,ec_GFp_simple_points_make_affine,0.8336882839534083
pkey_GOST01cp_encrypt,do_rsa_print,0.8336847346461268
RAND_query_egd_bytes,X509_ATTRIBUTE_set1_data,0.8336793286061852
pkey_rsa_sign,ssl_dhe_finish,0.8336759618846424
srp_main,RSA_add_pkcs1_prefix,0.8336741846413184
int_TS_RESP_verify_token,do_process_hello_retry_request,0.8336741828577843
s_time_main,do_x509_check,0.8336707107514323
tls1_mac,X509_chain_check_suiteb,0.8336702122036127
check_crl,ssl3_get_cert_verify,0.8336696908363557
do_fp,x509_rsa_ctx_to_pss,0.8336682757307449
ssl_set_cert_masks,tls_process_ticket,0.8336656612617621
ssl3_get_certificate_request,do_buf,0.8336652394380997
policy_cache_new,x509_rsa_pss_to_ctx,0.8336623807009246
ssl3_get_cert_status,do_buf,0.8336580453198674
asn1_primitive_print,set_altname,0.833656496477347
BIO_get_accept_socket,DSA_generate_parameters_ex,0.8336559524792209
ASN1_bn_print,asn1_ex_i2c,0.8336556027907324
TS_RESP_create_tst_info,ssl_write_client_cipher_list,0.833655167430101
ECPKParameters_print,rsa_default_multi_prime_keygen,0.8336520553487248
asn1_primitive_print,X509_policy_check,0.8336477809628283
ASN1_bn_print,pbe_decrypt,0.8336440318467506
print_gost_01,ECDSA_do_sign_ex,0.8336434733032648
TS_RESP_create_tst_info,RSA_check_key,0.8336403316576043
ssl23_get_server_hello,ext_ticket_add_clienthello,0.8336354329832378
TS_RESP_set_genTime_with_precision,CRYPTO_cfb128_encrypt,0.8336340553125006
pkey_rsa_sign,check_crl,0.8336312553244665
dtls1_output_cert_chain,CRYPTO_ctr128_encrypt,0.8336241054199787
NETSCAPE_SPKI_print,ASN1_item_ex_i2d,0.8336240874013846
gendh_main,PEM_ASN1_write_bio,0.8336226589704931
BIO_accept,do_seal_record,0.833618939683997
doit_biopair,tls13_write_psk_binder,0.8336186061668578
pkey_GOST01cp_encrypt,tls1_verify_channel_id,0.833618233209747
dsa_sig_print,OBJ_obj2txt,0.8336162639779051
do_EC_KEY_print,ssl_check_leaf_certificate,0.8336148153299128
ssl_verify_cert_chain,compute_wNAF,0.8336138959730917
CRYPTO_ctr128_encrypt_ctr32,RSA_padding_add_PKCS1_PSS_mgf1,0.8336096351369378
get_crl_score,get_error_values,0.8336056594765364
cb,get_crl_sk,0.8336048659872813
check_crl,x509_object_idx_cnt,0.8336047493137342
print_stuff,bn_print,0.8336031931292166
PKCS1_MGF1,tls13_process_new_session_ticket,0.8336026279779136
query_responder,ECDH_compute_key,0.8335993063506695
rand_main,tls1_P_hash,0.8335985442185327
init_ctx,EVP_SignFinal,0.8335942648959402
DES_ofb_encrypt,ASN1_item_ex_i2d,0.8335932467057846
ssl3_send_client_key_exchange,def_load_bio,0.8335902071899528
fmtint,X509_ATTRIBUTE_set1_data,0.8335888210308017
certify,a2d_ASN1_OBJECT,0.8335869916825847
dtls1_connect,ssl3_get_client_certificate,0.8335839148416755
prime_main,compute_wNAF,0.8335799121537599
verify_callback,get_error_values,0.8335790461350123
certify,main,0.8335738364679108
passwd_main,get_cert_by_subject,0.8335736281895341
ec_GF2m_montgomery_point_multiply,policy_cache_new,0.8335730682867364
s_server_main,a2d_ASN1_OBJECT,0.8335678126404651
PKCS1_MGF1,ssl3_send_client_key_exchange,0.8335666960561964
add_DN_object,read_v2_client_hello,0.8335580143973699
cms_SignerInfo_content_sign,asn1_ex_c2i,0.833557480776332
pkey_GOST94cp_encrypt,aead_aes_gcm_seal,0.8335531322711882
OCSP_basic_verify,ecp_nistz256_points_mul,0.8335434031577
ssl3_choose_cipher,ssl3_get_server_key_exchange,0.8335424710983754
i2d_ASN1_SET,ASN1_item_ex_i2d,0.8335404798765043
PKCS5_PBKDF2_HMAC,ssl_encrypt_ticket,0.8335368451534888
RSA_verify_PKCS1_PSS_mgf1,ecp_nistz256_points_mul,0.833533116320248
x509_main,cbs_convert_ber,0.8335317538481359
util_verbose,check_crl,0.8335303441600361
tls1_mac,CRYPTO_cfb128_encrypt,0.8335301604786052
RSA_padding_add_PKCS1_PSS_mgf1,cbs_convert_ber,0.8335295428222769
ec_GF2m_montgomery_point_multiply,ssl_ext_key_share_parse_clienthello,0.8335290021419264
cca_rsa_sign,CRYPTO_xts128_encrypt,0.8335287491703982
DES_cfb64_encrypt,CRYPTO_ctr128_encrypt,0.8335262770157439
ca_main,ext_alpn_parse_serverhello,0.8335170893504266
RAND_load_file,tls13_add_certificate_verify,0.8335163461680333
i2d_ECPrivateKey,tls1_P_hash,0.8335156618391172
ssl3_read_n,tls13_add_certificate_verify,0.8335134330220645
ecdsa_do_verify,OBJ_obj2txt,0.8335079631977258
cms_RecipientInfo_pwri_crypt,a2d_ASN1_OBJECT,0.8335045866827513
CRYPTO_ccm128_encrypt_ccm64,pkcs12_key_gen_raw,0.8335034407159502
cswift_dsa_verify,BN_is_prime_fasttest_ex,0.8335025263843739
auto_info,ssl3_send_client_key_exchange,0.8335004421954291
enc_main,ASN1_item_ex_i2d,0.8334945063063706
ocsp_main,ssl3_send_client_key_exchange,0.833484883470192
ssl_verify_cert_chain,ssl3_accept,0.8334838840767003
BN_kronecker,X509_REQ_print_ex,0.8334837209602384
ASN1_TYPE_get_int_octetstring,PEM_do_header,0.8334771880313148
cms_RecipientInfo_ktri_decrypt,PEM_ASN1_write_bio,0.8334764472917305
RSA_padding_add_PKCS1_PSS_mgf1,c2i_ASN1_OBJECT,0.8334755800239829
enc_main,SXNET_add_id_INTEGER,0.8334736126373404
engine_main,BN_is_prime_fasttest_ex,0.8334659278774563
a2i_ASN1_STRING,ASN1_item_verify,0.8334654076700512
dtls1_process_record,X509_NAME_add_entry,0.8334652961909422
TXT_DB_write,ssl3_get_client_key_exchange,0.8334588690124204
dtls1_send_certificate_request,do_name_ex,0.833458186645275
CRYPTO_gcm128_aad,aead_tls_seal,0.8334554437915362
ec_GF2m_simple_set_compressed_coordinates,SSL_SESSION_to_bytes_full,0.8334544811710629
RSA_eay_public_decrypt,pbe_decrypt,0.8334490434905861
ec_GFp_simple_set_Jprojective_coordinates_GFp,rsa_default_private_transform,0.8334460867880933
RSA_padding_add_PKCS1_PSS_mgf1,tls_process_ticket,0.8334457420800134
OCSP_basic_sign,tls13_verify_psk_binder,0.8334452945731022
OBJ_obj2txt,ssl3_get_client_key_exchange,0.8334424060384132
sv_body,tls1_P_hash,0.8334420791254613
ssl3_get_client_key_exchange,ext_ticket_add_clienthello,0.8334343896094574
ssl3_setup_key_block,ssl3_process_client_hello,0.8334334409958687
bind_sureware,HMAC_Init_ex,0.8334311957551814
cb,x509_rsa_ctx_to_pss,0.8334302216099067
PKCS7_verify,asn1_template_ex_i2d,0.8334239126593099
do_body,main,0.8334176587680865
PKCS7_dataDecode,v2i_idp,0.8334162016610557
a2d_ASN1_OBJECT,b64_write,0.8334160053625583
verify_command,x509_rsa_ctx_to_pss,0.8334135145522559
decode_gost_algor_params,main,0.8334127842649022
create_query,ECDH_compute_key,0.8334072214223236
dsaparam_main,x509_object_idx_cnt,0.8334051091144693
ssl_cipher_list_to_bytes,asn1_ex_i2c,0.8334027127365686
prompt_info,c2i_ASN1_OBJECT,0.833401902078456
ssl2_enc_init,ssl3_get_server_hello,0.8334016340840192
ASN1_item_verify,ssl_write_client_cipher_list,0.8333962483404416
DES_ede3_cfb_encrypt,CRYPTO_ctr128_encrypt,0.8333958019914072
reply_command,cbs_convert_ber,0.8333932368984314
ec_GF2m_simple_is_on_curve,ssl_encrypt_ticket,0.8333912602918688
pkcs12_main,ssl_ext_key_share_parse_clienthello,0.8333901979510345
int_TS_RESP_verify_token,get_email,0.8333889886134188
X509_cmp_time,d2i_ASN1_UINTEGER,0.8333888307760868
ssl_check_srvr_ecc_cert_and_alg,ssl3_send_cert_verify,0.8333874476527403
crl_main,ssl_sign_ecdsa,0.8333871346710642
asn1_template_ex_d2i,SSL_TRANSCRIPT_finish_mac,0.8333834963907207
do_cmd,pkcs8_encrypt_raw,0.8333830849102186
asn1parse_main,tls13_add_certificate_verify,0.8333818143173892
load_serial,ec_GFp_simple_set_compressed_coordinates,0.8333786618931223
www_body,set_altname,0.833367663413531
ssl3_cbc_digest_record,RSA_padding_add_PKCS1_OAEP_mgf1,0.8333640369164317
request_certificate,X509_NAME_oneline,0.8333634353577399
ssl_set_cert_masks,x509_object_idx_cnt,0.8333624604285264
prompt_info,ssl_encrypt_ticket,0.8333615123372801
ssl_set_cert_masks,ext_pre_shared_key_add_clienthello,0.8333613024025293
ssl_check_serverhello_tlsext,ext_ri_parse_serverhello,0.8333608096482561
b64_read,long_i2c,0.8333562544252191
tls1_change_cipher_state,dtls1_get_message,0.8333557818780353
int_free_ex_data,mod_exp_recp,0.833353698550966
make_revocation_str,process_pci_value,0.8333515531345035
ts_main,asn1_ex_c2i,0.8333499209557901
asn1parse_main,ASN1_item_sign_ctx,0.8333463504692225
ec_GF2m_simple_point2oct,ec_wNAF_mul,0.8333455063672692
RSA_verify_PKCS1_PSS_mgf1,pkey_ec_derive,0.8333437228415875
ASN1_item_ex_i2d,X509_NAME_oneline,0.8333433310430378
dtls1_process_out_of_seq_message,pkey_rsa_verify_recover,0.8333404124136752
main,x509_object_idx_cnt,0.8333390562218157
pkey_GOST01cp_encrypt,tree_link_unmatched,0.8333383102033303
bind_helper,ec_GFp_simple_cmp,0.8333337733959858
ssl3_get_server_certificate,tls_process_ticket,0.8333331696710491
ssl3_choose_cipher,do_EC_KEY_print,0.8333325056494665
dtls1_output_cert_chain,CRYPTO_cfb128_encrypt,0.8333313865651146
dtls1_send_client_verify,do_buf,0.8333298960256228
ssl3_get_client_hello,a2d_ASN1_OBJECT,0.8333285361049978
PKCS12_create,tls13_process_certificate_verify,0.8333212073327236
ecdh_compute_key,run_cert,0.8333207657675095
dh_main,tls_process_ticket,0.8333178065471754
ec_GFp_simple_set_compressed_coordinates,ec_group_new_from_data,0.833314185547984
ec_GFp_simple_set_Jprojective_coordinates_GFp,ssl3_send_cert_verify,0.8333099396529229
verify_callback,x509_name_encode,0.8333055145467441
crl_set_issuers,asn1_template_noexp_d2i,0.833303846613759
do_fp,ASN1_item_ex_i2d,0.8333017308242233
RAND_load_file,ssl_sign_ecdsa,0.833301631218677
crl_set_issuers,BN_mod_exp_mont,0.8332992114466761
gendh_main,ASN1_item_verify,0.8332986788836365
TS_RESP_create_tst_info,ext_pre_shared_key_add_clienthello,0.8332932511212812
dtls1_enc,b64_write,0.833291238837188
ssl3_get_client_key_exchange,dtls1_read_app_data,0.833290207854883
int_engine_configure,do_send_new_session_ticket,0.8332899195592791
cb,ASN1_get_object,0.8332847427974006
ssl3_connect,ssl3_get_client_certificate,0.8332775554697917
sess_id_main,x509_object_idx_cnt,0.833270873028532
asn1_template_ex_i2d,ssl_sign_ecdsa,0.8332690261458897
tls_decrypt_ticket,PEM_X509_INFO_write_bio,0.8332618243845827
get_client_master_key,ssl3_process_client_hello,0.8332571184990717
EC_KEY_check_key,ECDSA_do_sign_ex,0.8332560782773673
ASN1_item_verify,PEM_read_bio,0.8332537534699742
PKCS5_PBE_keyivgen,asn1_d2i_ex_primitive,0.8332512814822128
i2d_ASN1_SET,asn1_check_tlen,0.8332466453088977
cms_RecipientInfo_ktri_decrypt,ASN1_get_object,0.8332375925867646
gost89_set_asn1_parameters,def_load_bio,0.8332369366742791
req_main,X509_policy_check,0.8332340907615295
ec_GFp_simple_oct2point,ext_srtp_parse_clienthello,0.8332320265005322
ts_main,CRYPTO_ctr128_encrypt,0.8332281390340845
pkcs7_decrypt_rinfo,c2i_ASN1_OBJECT,0.8332252865581495
ssl3_send_client_key_exchange,compute_wNAF,0.8332238873648925
tls1_enc,built_in_curve_scalar_field_monts_init,0.8332234745969332
ssl_get_prev_session,SSL_SESSION_dup,0.833210180667138
ocsp_match_issuerid,get_email,0.8332096459450178
do_body,mod_exp_recp,0.8332036914532983
dsaparam_main,built_in_curve_scalar_field_monts_init,0.8332008747637868
ec_GFp_simple_group_set_curve,RSA_check_key,0.8331991865284534
PEM_read_bio,b64_read,0.8331963648249836
srp_main,asn1_check_tlen,0.8331907497085221
d2i_ASN1_UINTEGER,set_reasons,0.8331907481703803
EVP_SealInit,OBJ_obj2txt,0.8331843168571922
prime_main,BN_mod_exp_mont,0.8331833564989246
OCSP_request_sign,do_send_server_hello,0.8331824043396603
ssl_parse_clienthello_use_srtp_ext,ssl_verify_cert_chain,0.8331754105921487
enc_main,asn1_check_tlen,0.8331651769728112
get_crl_score,policy_cache_new,0.8331640609770756
BN_dec2bn,ssl3_read_app_data,0.8331608055278463
args_verify,tls13_verify_psk_binder,0.8331586142791282
TS_RESP_create_tst_info,X509_check_akid,0.8331554955025959
enc_main,ssl3_send_server_key_exchange,0.83315535972869
