openssl_101f,libressl_3,sim_value
cca_rsa_verify,getentropy_fallback,0.8037286314386964
ssl3_get_client_certificate,pkeyutl_main,0.8037282251497566
TS_check_status_info,ssl3_get_server_key_exchange,0.80372794247435
hwcrhk_insert_card,DES_quad_cksum,0.8037278306492619
bind_helper,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.8037274746694303
RSA_generate_key,ssl3_send_newsession_ticket,0.8037269280534094
client_master_key,tls1_change_cipher_state,0.8037262962499814
SRP_generate_server_master_secret,dh_main,0.8037261905819029
rsa_main,DES_enc_write,0.8037253796553925
ASN1_bn_print,asn1_multi,0.8037251381853241
gost89_set_asn1_parameters,SXNET_add_id_INTEGER,0.803724974485947
crl_main,tlsext_srtp_client_parse,0.8037245369080611
WHIRLPOOL_BitUpdate,BF_cfb64_encrypt,0.8037244357807775
PKCS7_dataDecode,ecdh_cms_set_peerkey,0.8037212475114237
DES_ofb_encrypt,www_body,0.8037209474898519
PKCS7_SIGNER_INFO_sign,asn1_d2i_ex_primitive,0.8037209090187756
PKCS7_dataInit,cert_status_cb,0.8037206512778601
do_name_ex,PKCS7_signatureVerify,0.8037206421163824
PKCS7_signatureVerify,do_name_ex,0.8037206421163824
genrsa_main,s_server_main,0.8037198191629996
PKCS12_parse,EVP_PBE_CipherInit,0.8037196749498824
ASN1_mbstring_ncopy,TXT_DB_free,0.8037192677937536
OBJ_obj2txt,ssl_verify_cert_chain,0.803716750371875
get_cert_by_subject,X509_STORE_CTX_get1_issuer,0.8037164111229212
cms_Receipt_verify,do_x509_check,0.8037163010189925
X509_check_akid,SSL_SESSION_encode,0.8037158999443943
PKCS7_dataDecode,mime_parse_hdr,0.8037158910676891
X509_REQ_print_ex,tls13_server_certificate_send,0.8037157550392096
i2d_ASN1_SET,asn1_parse2,0.8037156351638337
check_crl,tls13_client_hello_process,0.8037154837369309
spkac_main,PKCS7_verify,0.8037149010742011
EVP_SignFinal,ssl3_choose_cipher,0.8037148261763355
add_DN_object,EVP_SignFinal,0.8037123413663446
i2d_RSA_NET,copy_email,0.8037121028926848
c2i_ASN1_INTEGER,rsautl_main,0.8037111639388298
ECPKParameters_print,www_body,0.8037092265739189
CMS_verify,tlsext_parse,0.8037069074916585
do_dh_print,RSA_eay_public_decrypt,0.8037054034129326
X509_REQ_get_extensions,asn1parse_main,0.8037047726496416
conn_ctrl,duplicated,0.8037043605309309
cms_RecipientInfo_ktri_decrypt,gost2814789_set_asn1_params,0.8037037355063944
cms_RecipientInfo_kekri_encrypt,do_x509_check,0.8037015895558862
SRP_generate_client_master_secret,str_copy,0.8037010969369249
dtls1_process_heartbeat,x509_name_ex_d2i,0.8036992157011251
ssl3_get_key_exchange,NETSCAPE_SPKI_print,0.8036990783935853
str_copy,http_head_parse,0.8036983422971506
compute_key,asn1_template_ex_d2i,0.8036945955350461
ec_GFp_mont_group_set_curve,param_decode_gost01,0.8036945709583541
ASN1_bn_print,verify_command,0.8036937554024007
multi_split,BN_mod_mul_montgomery,0.8036893401360745
RSA_eay_private_encrypt,certify,0.8036890211620313
pub_decode_gost94,ASN1_item_ex_i2d,0.8036879111224215
BN_mod_exp_recp,cms_kek_cipher,0.8036877182483135
get_crl_score,do_fp,0.8036869174475183
ec_GFp_simple_oct2point,PEM_X509_INFO_write_bio,0.8036864447676176
bind_helper,ec_GF2m_simple_set_compressed_coordinates,0.803686227785887
asn1_item_print_ctx,ecdh_compute_key,0.8036859368477218
ssl_set_cert_masks,pkey_rsa_keygen,0.8036857588231142
ssl3_choose_cipher,multi_split,0.803685540814939
hwcrhk_get_pass,do_updatedb,0.8036852808906834
ssl3_client_hello,BIO_get_accept_socket,0.8036843675890522
genpkey_main,load_pubkey,0.8036800706783536
hwcrhk_ctrl,asn1_template_print_ctx,0.8036789077597295
asn1_template_noexp_d2i,ssl3_send_client_kex_gost,0.8036784758581716
dtls1_process_heartbeat,CRYPTO_gcm128_decrypt_ctr32,0.8036784227225287
genpkey_main,BIO_get_accept_socket,0.8036766409222567
ssl3_change_cipher_state,WHIRLPOOL_BitUpdate,0.8036756241044283
do_buf,asn1_set_seq_out,0.8036755352153391
RSA_generate_key,cms_Receipt_verify,0.8036755207907345
RSA_generate_key,tls12_record_layer_seal_record,0.8036750136378807
crl2pkcs7_main,tls_keypair_to_pkey,0.8036744785296853
certify_spkac,ASN1_time_parse,0.8036744103944888
hwcrhk_insert_card,crl_akid_check,0.8036740708252994
RSA_eay_private_decrypt,HMAC_Init_ex,0.8036730464369795
pkey_gost_mac_ctrl,EVP_DigestSignFinal,0.8036728392383621
rsa_item_sign,dtls1_process_out_of_seq_message,0.8036727448383925
asn1_template_noexp_d2i,int_free_ex_data,0.8036705499200028
PKCS7_dataFinal,readpassphrase,0.8036695108347771
int_new_ex_data,BN_bin2bn,0.8036684343960233
genrsa_main,BIO_get_accept_socket,0.8036676473138271
PKCS7_verify,X509_STORE_get_by_subject,0.803667316136222
ASN1_mbstring_ncopy,s2i_skey_id,0.8036671530152993
OCSP_basic_sign,x509_main,0.8036669358386044
int_free_ex_data,get_cert_by_subject,0.8036658053205656
test_ecdh_curve,reply_command,0.8036652673836823
do_revoke,asn1_template_print_ctx,0.8036651833705599
aes_ccm_cipher,enc_main,0.8036640069828846
ASN1_TYPE_get_int_octetstring,ecdh_KDF_X9_63,0.8036635823725455
cms_SignerInfo_content_sign,OCSP_RESPONSE_print,0.8036623145978435
X509_ocspid_print,cms_RecipientInfo_kekri_decrypt,0.8036621148828735
ssl3_get_cert_status,tls_decrypt_ticket,0.8036614493856451
s_server_main,do_dh_print,0.8036613971590292
cca_rsa_sign,asn1_check_tlen,0.8036611358751246
cms_RecipientInfo_ktri_encrypt,BN_bn2dec,0.8036608050781338
CMS_SignerInfo_sign,CMS_SignerInfo_verify,0.8036593551209443
EC_POINT_point2hex,TS_check_status_info,0.803658036990784
d2i_X509_PKEY,asn1_parse2,0.803657128800348
genrsa_main,cbs_convert_indefinite,0.8036570677032053
client_hello,DES_ede3_cbcm_encrypt,0.8036568110420723
TS_RESP_verify_signature,dsa_do_verify,0.8036566642442375
asn1_bio_write,pkey_rsa_sign,0.8036560770287842
dhparam_main,TS_RESP_verify_signature,0.803655831703455
SRP_generate_client_master_secret,RSA_padding_add_PKCS1_PSS_mgf1,0.8036551198425892
cswift_mod_exp_crt,tls12_record_layer_mac,0.8036549995314227
RSA_eay_public_decrypt,dtls1_get_message,0.8036542923052923
sess_id_main,int_TS_RESP_verify_token,0.8036542853178132
x509_certify,PKCS5_v2_PBKDF2_keyivgen,0.8036540216815709
ec_GF2m_simple_add,PKCS1_MGF1,0.8036538907077933
ssl3_choose_cipher,policy_cache_new,0.8036537291918846
asn1_item_print_ctx,CMS_sign_receipt,0.803653566614033
file_ctrl,enc_ctrl,0.8036528394068003
X509_verify_cert,x509_certify,0.8036520249743819
BN_bin2bn,PKCS7_verify,0.8036506137104511
tls1_mac,cms_RecipientInfo_kekri_encrypt,0.8036502995295962
ssl3_get_cert_status,i2b_PVK,0.8036477261794744
do_cmd,asn1_multi,0.8036475971675874
BIO_dump_indent_cb,tree_init,0.8036464965150423
certify,b64_write,0.8036464431613504
doit,EC_POINTs_mul,0.8036460805030572
get_cert_by_subject,args_verify,0.8036459567317935
enc_main,tree_link_unmatched,0.8036456309595292
ssl3_get_client_certificate,ssl3_accept,0.8036456244170712
SRP_generate_server_master_secret,int_rsa_verify,0.8036452610106888
ASN1_sign,PEM_read_bio,0.8036445496063731
load_pkcs12,aes_ccm_cipher,0.8036444946301042
PEM_SealInit,BN_kronecker,0.803644031172486
hwcrhk_get_pass,ssl_parse_ciphersuites,0.8036413379971019
BN_MONT_CTX_set,ECPKParameters_print,0.8036404186800288
SSL_free,ssl_get_prev_session,0.8036388001240078
r2i_pci,gendh_main,0.8036385884460697
password_callback,asn1parse_main,0.8036380476219251
add_DN_object,do_EC_KEY_print,0.8036372718155134
cms_RecipientInfo_pwri_crypt,tls13_server_certificate_verify_recv,0.8036362451448094
cms_RecipientInfo_pwri_crypt,tls13_client_certificate_verify_recv,0.8036362451448094
ssl_set_cert_masks,BIO_get_accept_socket,0.8036360000365831
compute_wNAF,ssl3_get_cert_verify,0.8036354882702401
crl_main,long_i2c,0.8036345087820682
ec_GF2m_simple_oct2point,ASN1_item_ex_i2d,0.803634310300965
surewarehk_dsa_do_sign,CMS_decrypt_set1_pkey,0.8036327145256341
ssl3_get_server_hello,ssl3_get_server_key_exchange,0.8036325302333351
ssl3_get_cert_status,dtls1_retrieve_buffered_fragment,0.8036324387548524
PEM_SealInit,passwd_main,0.8036304997746643
PKCS1_MGF1,ec_wNAF_precompute_mult,0.8036294794114445
b64_read,MOD_EXP_CTIME_COPY_FROM_PREBUF,0.8036287198161323
r2i_pci,PKCS7_signatureVerify,0.803628205763554
ASN1_ENUMERATED_set,socks_connect,0.8036275639752734
ASN1_INTEGER_set,socks_connect,0.8036275639752734
PKCS7_SIGNER_INFO_sign,do_PVK_body,0.8036275279801941
dsa_sig_print,cbs_convert_indefinite,0.8036269532272436
www_body,pkey_rsa_verify,0.8036267765670535
dtls1_client_hello,BIO_get_accept_socket,0.8036265009173837
RSA_eay_private_encrypt,TXT_DB_read,0.803626352279037
X509_print_ex,do_dh_print,0.803625634649858
rsa_item_sign,PKCS12_PBE_keyivgen,0.8036248533518984
test_ecdh_curve,ssl3_get_client_kex_gost,0.8036244524431522
int_rsa_verify,tls13_client_certificate_verify_recv,0.8036240702232393
int_rsa_verify,tls13_server_certificate_verify_recv,0.8036240702232393
RSA_eay_private_decrypt,EVP_PBE_CipherInit,0.8036239605530207
TXT_DB_free,tls_connect_servername,0.8036231428340339
OCSP_basic_verify,cms_RecipientInfo_kekri_encrypt,0.8036227300417227
i2b_PVK,tlsext_sni_server_parse,0.8036216271221319
x509_name_encode,PKCS12_create,0.8036198487788406
i2d_RSA_NET,do_cmd,0.8036192806227285
print_ocsp_summary,main,0.8036191158662254
client_master_key,aesni_cbc_hmac_sha1_ctrl,0.8036182919591375
asn1_template_print_ctx,tree_link_unmatched,0.8036170450179121
tree_link_unmatched,asn1_template_print_ctx,0.8036170450179121
dgst_main,PKCS12_create,0.8036156470241725
ecdh_compute_key,cbs_convert_indefinite,0.8036151742578768
ssl3_choose_cipher,x509_main,0.8036147501357087
pkey_rsa_sign,rsa_pkey_ctrl,0.8036143113501517
BIO_dump_indent_cb,b64_write,0.8036136260447126
chopup_args,gendh_main,0.8036113005111056
X509V3_extensions_print,PKCS5_PBE_keyivgen,0.8036100572081628
asn1_multi,TS_compute_imprint,0.8036100297906297
RSA_eay_private_decrypt,cert_status_cb,0.8036097085149567
ssl3_get_server_certificate,asn1_template_ex_d2i,0.803609125126671
dtls1_process_heartbeat,EVP_SealInit,0.8036090407566371
ecdh_compute_key,OCSP_request_verify,0.8036052970987603
ocsp_main,ocsp_match_issuerid,0.803604403949771
cms_EnvelopedData_init_bio,PKCS7_dataDecode,0.80360283750772
RSA_eay_public_decrypt,asn1_multi,0.8036023117326243
asn1_item_print_ctx,validate_response,0.8036012914105315
ssl_prepare_clienthello_tlsext,do_updatedb,0.8035988489042923
dgst_main,PKCS12_gen_mac,0.8035988385662556
int_engine_configure,pkcs7_encode_rinfo,0.8035971494123255
CMS_set1_signers_certs,OCSP_request_sign,0.8035970525182845
OCSP_request_sign,CMS_set1_signers_certs,0.8035970525182845
ec_GF2m_simple_add,PKCS5_PBE_keyivgen,0.8035965895410895
ssl3_choose_cipher,ssl_get_prev_session,0.803595902951344
RSA_eay_private_decrypt,ecdsa_do_sign,0.8035957761250723
ocsp_main,OCSP_url_svcloc_new,0.803595030794423
pkeyutl_main,DES_quad_cksum,0.8035946628261503
RSA_memory_lock,PEM_do_header,0.803593848277653
ecdsa_do_verify,ec_asn1_group2curve,0.8035928582720433
ssl3_change_cipher_state,X509_STORE_get_by_subject,0.8035924097274139
int_rsa_verify,EVP_SealInit,0.8035900016220968
ssl_parse_serverhello_use_srtp_ext,X509_STORE_get_by_subject,0.8035897461351618
ssl_check_srvr_ecc_cert_and_alg,aes_ccm_cipher,0.803588901914809
long_i2c,x509_constraints_extract_names,0.8035882395249452
surewarehk_dsa_do_sign,EVP_DigestSignFinal,0.803587670481235
cca_rsa_verify,cms_kek_cipher,0.8035834489778639
ec_GFp_simple_cmp,rsa_cms_encrypt,0.8035831852254556
ec_GFp_simple_add,req_main,0.8035819898933103
dtls1_do_write,EVP_VerifyFinal,0.8035816983320915
util_verbose,socks_connect,0.8035813089537348
ASN1_item_verify,ec_GFp_mont_group_set_curve,0.8035812253868344
cms_main,ssl3_send_server_hello,0.8035785191646956
genrsa_main,dsa_builtin_paramgen,0.803577065822878
X509_to_X509_REQ,ASN1_item_verify,0.8035758013938152
pkey_rsa_keygen,ssl3_read_n,0.8035748000321803
int_rsa_verify,TS_check_status_info,0.8035745496520846
d2i_ASN1_type_bytes,do_updatedb,0.803574424504951
tree_link_unmatched,ecdsa_do_verify,0.8035740886526485
ec_asn1_group2curve,dsa_do_verify,0.8035727300737694
get_client_finished,www_body,0.8035715128103236
DES_enc_read,pkey_rsa_keygen,0.8035700788862454
EVP_PBE_CipherInit,TS_check_status_info,0.8035697472229959
CMS_SignerInfo_sign,do_generate,0.8035697237182206
fmtint,ssl3_send_client_certificate,0.8035671547450205
v2i_subject_alt,tls13_server_certificate_verify_recv,0.8035665390375653
v2i_subject_alt,tls13_client_certificate_verify_recv,0.8035665390375653
PKCS12_gen_mac,ssl3_send_client_kex_dhe,0.8035645804005245
int_free_ex_data,BIO_get_accept_socket,0.8035641793755759
ec_GF2m_simple_mul,by_mem_ctrl,0.8035641554369415
tls1_process_heartbeat,ssl3_write_pending,0.8035630602007013
asn1_ex_i2c,RSA_padding_add_PKCS1_OAEP_mgf1,0.8035630250520222
ec_asn1_group2curve,check,0.8035625073297321
ssl3_get_client_key_exchange,ec_GFp_simple_mul_ct,0.8035620763107431
conn_ctrl,do_passwd,0.803561981361463
dtls1_client_hello,a2i_ASN1_INTEGER,0.8035617122972794
app_verify_callback,ciphers_main,0.8035604793391896
cms_SignerInfo_content_sign,CMS_verify,0.8035597644614838
set_keygen_ctx,unpack_revinfo,0.8035593097857959
PKCS12_key_gen_uni,PEM_X509_INFO_write_bio,0.8035577366825526
BN_bin2bn,TS_RESP_set_genTime_with_precision,0.8035571067483047
rsa_item_sign,PKCS5_PBKDF2_HMAC,0.8035557107680724
SRP_VBASE_init,TXT_DB_free,0.8035554235036847
ASN1_item_ex_d2i,X509_print_ex,0.8035550168215488
passwd_main,ciphers_main,0.803552510809644
PKCS7_dataInit,ssl3_get_cert_status,0.8035523337404537
PKCS7_verify,ssl3_get_client_certificate,0.8035522708915115
ec_GFp_simple_dbl,tls13_client_finished_recv,0.80355190784806
verify_main,v2i_issuer_alt,0.8035512202722204
pub_encode_gost01,RSA_verify_PKCS1_PSS_mgf1,0.8035502820997991
gost89_set_asn1_parameters,ASN1_generate_v3,0.8035486875185798
b64_write,asn1_ex_c2i,0.8035482716434722
dtls1_enc,do_cmd,0.803547311113989
SSL_CTX_use_certificate_chain_file,PKCS12_key_gen_uni,0.8035470146053421
PEM_read_bio,DES_set_key_unchecked,0.8035469478421403
util_verbose,ecdh_compute_key,0.803546443798209
pkcs12_main,cms_Receipt_verify,0.8035463810786585
rand_main,dsa_main,0.8035462702533381
dsa_builtin_paramgen,dtls1_process_out_of_seq_message,0.8035461190881064
dtls1_accept,ssl3_send_client_hello,0.8035453572551756
asn1_ex_i2c,X509V3_EXT_print,0.8035449130473491
DES_cfb_encrypt,chopup_args,0.803543832085504
int_TS_RESP_verify_token,tls_decrypt_ticket,0.8035433235869298
d2i_ASN1_SET,mime_parse_hdr,0.8035429077271992
gendsa_main,do_generate,0.8035400549814993
pkcs7_main,parse_bag,0.8035382700151218
PEM_SealFinal,c2i_ASN1_INTEGER,0.8035362196629844
cms_EnvelopedData_init_bio,pkeyutl_main,0.8035349051110813
int_rsa_verify,multi_split,0.8035340055769205
ASN1_item_verify,dtls1_get_message_fragment,0.8035339531873715
cms_main,pkey_gost01_encrypt,0.8035326374864303
x509_main,ssl3_send_client_kex_dhe,0.8035317878938808
ssl_set_cert_masks,PKCS7_dataDecode,0.803528449185916
pkey_GOST01cp_encrypt,OCSP_RESPONSE_print,0.8035282241988324
TS_CONF_set_policies,create_query,0.8035247442692777
ssl_parse_serverhello_use_srtp_ext,pkey_gost01_verify,0.8035232291238918
asn1_item_ex_combine_new,dsa_builtin_paramgen,0.8035230143075924
PKCS12_gen_mac,s2i_skey_id,0.803520223147522
dtls1_send_client_certificate,x509_certify,0.8035198289970094
verify_cookie_callback,query_responder,0.8035188683472256
RSA_eay_private_encrypt,X509_STORE_get_by_subject,0.8035183297438111
RSA_eay_private_decrypt,SXNET_add_id_INTEGER,0.8035172086326232
ocsp_match_issuerid,pkey_ec_derive,0.8035158462045142
CMS_decrypt_set1_pkey,TS_RESP_check_request,0.8035141550173832
www_body,int_dup_ex_data,0.8035137991271836
EC_POINT_point2hex,DES_ede3_cbc_encrypt,0.8035130212405575
ssl3_change_cipher_state,DES_ede3_cbc_encrypt,0.8035127812428269
v3_generic_extension,do_ext_nconf,0.8035093070276959
pkcs7_encode_rinfo,c2i_ASN1_INTEGER,0.8035083807156542
pub_decode_gost01,PKCS12_PBE_keyivgen,0.8035071807592933
do_revoke,X509V3_EXT_print,0.8035067948995964
x509_name_ex_d2i,crl_set_issuers,0.8035055682462626
cms_RecipientInfo_kekri_decrypt,pkey_gost01_verify,0.8035052553263382
dsa_do_verify,pkey_rsa_verify,0.8035044608912327
dsa_sig_print,ecparam_main,0.803503429136406
check,prompt_info,0.8035031585021517
asn1parse_main,CRYPTO_gcm128_aad,0.8035020249207736
dtls1_send_client_certificate,parse_bag,0.8035001885961774
PKCS7_dataFinal,EVP_SignFinal,0.8035000864572726
asn1_bio_write,asn1_check_tlen,0.8034996895145436
pkcs12_main,tls13_client_certificate_send,0.8034996696204828
genpkey_main,ssl3_send_client_verify_sigalgs,0.8034995475295308
RSA_eay_private_encrypt,certify_spkac,0.8034983810243408
a2d_ASN1_OBJECT,asn1_item_combine_free,0.8034983234428617
d2i_ASN1_SET,do_buf,0.80349749203297
ecparam_main,NETSCAPE_SPKI_print,0.803496829688501
test_ecdh_curve,pkey_gost01_encrypt,0.8034968039604646
CMS_verify,tls12_record_layer_seal_record,0.8034965321949977
WHIRLPOOL_BitUpdate,EVP_DigestSignFinal,0.8034962773641013
ecdh_compute_key,kek_unwrap_key,0.8034948671843387
BN_nist_mod_384,BN_GF2m_mod_arr,0.8034940381971114
s_server_main,RSA_eay_private_decrypt,0.8034925375787287
save_serial,create_query,0.8034912844915962
i2d_ECPrivateKey,pkeyutl_main,0.8034904150799412
X509_check_akid,ssl3_send_client_hello,0.803489808159028
pkcs7_decrypt_rinfo,PEM_read_bio,0.8034896138598735
BN_mod_exp2_mont,ecdsa_do_sign,0.8034894873211993
i2d_ECPrivateKey,gost2814789_set_asn1_params,0.803489444836726
d2i_ASN1_type_bytes,CRYPTO_ctr128_encrypt_ctr32,0.8034890824956924
x509_load_serial,ASN1_bn_print,0.8034889946798112
ASN1_bn_print,pub_decode_gost01,0.8034889157825087
asn1_set_seq_out,do_print_ex,0.8034877203687908
tls1_export_keying_material,tls13_legacy_write_bytes,0.8034874873609024
gendh_main,BN_mod_exp_mont_internal,0.8034849748374651
asn1_ex_c2i,X509V3_extensions_print,0.8034815589045183
pkcs7_encode_rinfo,tls13_client_finished_recv,0.8034806135514724
mime_parse_hdr,cms_main,0.8034796135975886
asn1_ex_c2i,dtls1_get_message,0.803478812849493
crl2pkcs7_main,do_dh_print,0.8034785797476409
client_master_key,MOD_EXP_CTIME_COPY_FROM_PREBUF,0.8034784204068146
PKCS7_add_signer,rsa_cms_encrypt,0.8034781749550497
chopup_args,asn1_ex_c2i,0.8034779363416534
hwcrhk_insert_card,TS_RESP_check_request,0.8034776496310325
dtls1_send_client_verify,asn1_d2i_ex_primitive,0.8034766985606955
main,tlsext_srtp_client_parse,0.8034759031610428
dtls1_send_newsession_ticket,make_revocation_str,0.8034753660724607
v2i_NAME_CONSTRAINTS,do_passwd,0.8034732852111715
PEM_SealFinal,gendh_main,0.8034726136551574
PKCS7_SIGNER_INFO_sign,pkey_rsa_verify,0.803472314611102
ssl3_get_certificate_request,cms_RecipientInfo_kekri_decrypt,0.803471342399761
dsa_do_verify,asn1_item_ex_d2i,0.8034711989387011
DES_quad_cksum,i2b_PVK,0.8034704121839343
do_dsa_print,reply_command,0.8034699736597409
ocsp_match_issuerid,tlsext_build,0.8034684214978142
RSA_sign,asn1_multi,0.8034659752868765
load_pkcs12,ec_GFp_simple_mul_ct,0.8034652944989507
dhparam_main,ssl3_get_dtls_hello_verify,0.8034651504773613
TS_RESP_set_genTime_with_precision,DES_ede3_cfb64_encrypt,0.8034649720188994
DES_cfb_encrypt,asn1_bio_write,0.8034642908209262
n_ssl3_mac,password_callback,0.8034632796267049
cms_RecipientInfo_ktri_encrypt,main,0.8034632265675623
pkcs7_decrypt_rinfo,verify_main,0.803462938379369
pub_decode_gost01,asn1_check_tlen,0.8034613692768988
tls1_change_cipher_state,asn1_primitive_print,0.8034609811918318
OCSP_basic_sign,asn1_item_print_ctx,0.8034591948864643
BN_dec2bn,i2d_RSA_NET,0.8034583380766578
fmtint,do_ssl3_write,0.8034572374902245
BN_dec2bn,NETSCAPE_SPKI_print,0.8034549628359007
RSA_eay_private_encrypt,PKCS7_dataFinal,0.803454114170914
PKCS7_dataInit,PEM_ASN1_write_bio,0.8034532649999655
add_attribute_object,PKCS1_MGF1,0.8034529499318996
X509_ocspid_print,pkey_rsa_verify,0.8034522955596014
main,OCSP_request_sign,0.8034515927943746
cms_RecipientInfo_pwri_crypt,check,0.8034515749662425
pkcs8_main,PKCS7_dataInit,0.8034509042097692
hwcrhk_get_pass,ssl3_send_client_verify_gost,0.8034507253644017
pkey_GOST01cp_encrypt,certify_spkac,0.803449596190491
ec_main,tls_keypair_setup_pkey,0.8034486264277099
rsa_item_sign,tls13_server_finished_recv,0.8034481972791361
X509_STORE_CTX_get1_issuer,sv_body,0.8034479297404536
BN_mod_exp_mont,parse_bag,0.8034473776672211
BN_kronecker,pkey_rsa_sign,0.803446094960178
x509_certify,ssl3_send_client_kex_rsa,0.8034460712234135
SMIME_read_ASN1,smime_main,0.8034456119629465
load_pkcs12,rsa_pkey_ctrl,0.8034431992248533
ASN1_generate_v3,DES_cbc_encrypt,0.8034425013357316
hwcrhk_get_pass,ssl3_send_client_kex_dhe,0.8034412060748164
s_client_main,tls12_record_layer_mac,0.8034411806636552
SSL_CTX_use_certificate_chain_file,ssl3_check_cert_and_algorithm,0.8034411505057298
check,PKCS12_key_gen_uni,0.8034396536702321
PKCS7_dataDecode,tls_keypair_to_pkey,0.8034376052857142
dsa_main,RSA_verify_PKCS1_PSS_mgf1,0.8034368069032819
ec_GFp_simple_group_set_curve,EVP_PBE_CipherInit,0.8034368004833194
do_dsa_print,TS_RESP_set_genTime_with_precision,0.803436061292144
crl2pkcs7_main,ssl3_get_cert_verify,0.8034351745858843
BN_mod_mul_montgomery,BIO_dump_indent_cb,0.8034351475467951
CMS_decrypt_set1_pkey,do_dh_print,0.8034346366220111
i2d_SSL_SESSION,pkey_gost01_verify,0.8034339695025234
do_dsa_print,BN_MONT_CTX_set,0.8034332450376568
asn1_d2i_read_bio,PKCS1_MGF1,0.8034327166339377
dsa_pub_decode,PKCS5_v2_PBKDF2_keyivgen,0.8034324189262395
x509_certify,asn1_ex_c2i,0.8034318271195255
i2v_AUTHORITY_INFO_ACCESS,policy_section,0.8034314145225723
verify_cookie_callback,s_client_main,0.8034310893072492
dh_priv_decode,OBJ_obj2txt,0.8034307391022277
receipt_request_print,CMS_SignerInfo_verify,0.8034300406574226
args_verify,asn1_multi,0.8034282089659318
ecparam_main,i2d_RSA_NET,0.8034281050390395
cca_rsa_verify,asn1_item_ex_d2i,0.8034256594347946
X509_to_X509_REQ,parse_bag,0.8034246064958075
priv_decode_gost,c2i_ASN1_BIT_STRING,0.8034231433678571
receipt_request_print,EVP_DigestSignFinal,0.8034226040981218
asn1parse_main,WHIRLPOOL_Final,0.8034212438253773
X509V3_extensions_print,tree_link_unmatched,0.8034212385666564
tree_link_unmatched,X509V3_extensions_print,0.8034212385666564
dsa_builtin_paramgen,ssl3_send_server_kex_dhe,0.8034207502517056
cms_RecipientInfo_kekri_encrypt,x509_name_ex_d2i,0.8034204193289263
cert_status_cb,ocsp_request_new_from_cert,0.8034195717689754
DES_cfb64_encrypt,OBJ_obj2txt,0.8034182028105985
check_crl,long_i2c,0.803416473409498
i2v_AUTHORITY_INFO_ACCESS,cms_RecipientInfo_kekri_decrypt,0.8034150007281241
add_ocsp_serial,make_ocsp_response,0.8034148779605862
client_master_key,CRYPTO_gcm128_decrypt_ctr32,0.8034128745417144
util_verbose,tls1_export_keying_material,0.8034120315384288
tree_init,rsa_pkey_ctrl,0.803412025141857
x509_load_serial,do_ext_nconf,0.803411324366101
SRP_generate_client_master_secret,pub_decode_gost01,0.8034110730049719
ECPKParameters_print,kek_unwrap_key,0.8034108779000179
pkcs7_decrypt_rinfo,ssl3_get_cert_status,0.8034108597755313
ssl23_get_server_hello,ssl3_clear,0.8034097826650908
srp_main,gost2814789_set_asn1_params,0.8034070296704433
PKCS12_create,tls12_record_layer_ccs_cipher,0.8034047576875573
gendsa_main,tls1_change_cipher_state,0.8034035662405687
ssl_check_srvr_ecc_cert_and_alg,PKCS5_PBKDF2_HMAC,0.803403438602115
EVP_SealInit,ssl3_write_pending,0.8034031321464414
RSA_eay_private_decrypt,DES_cfb_encrypt,0.8034025344360273
BN_dec2bn,ec_group_new_from_data,0.8034019244544692
EC_KEY_check_key,ecdh_compute_key,0.8034014918165291
dump_certs_keys_p12,main,0.8034014042224547
dh_pub_decode,ASN1_TYPE_get_int_octetstring,0.8034009070277048
client_master_key,BN_GF2m_mod_arr,0.8034006642223546
init_ssl_connection,ECPKParameters_print,0.8034002271478271
parse_bag,www_body,0.8033994359138729
ecdh_compute_key,asn1_item_print_ctx,0.8033956009786738
main,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.8033948187798625
gost89_set_asn1_parameters,__b64_pton,0.8033947164753326
dump_certs_keys_p12,dhparam_main,0.8033919368225573
ASN1_primitive_new,X509_REQ_print_ex,0.8033915097545918
load_index,CMS_verify,0.8033891109926486
rand_main,X509_CERT_AUX_print,0.803389064871133
dtls1_send_client_key_exchange,certify,0.8033882310680169
EVP_VerifyFinal,dtls1_read_bytes,0.8033882269748659
asn1_check_tlen,prime_main,0.8033874955985383
ec_GF2m_simple_oct2point,asn1parse_main,0.8033871915280648
tls1_final_finish_mac,do_buf,0.8033866965069838
do_generate,DES_enc_write,0.8033866622558679
DES_set_key_unchecked,do_buf,0.8033857699215231
asn1_item_ex_combine_new,x509_certify,0.8033838753574449
cms_RecipientInfo_pwri_crypt,tls_ocsp_verify_response,0.8033836367682641
ssl_cipher_get_evp,BN_is_prime_fasttest_ex,0.8033815481271103
X509_print_ex,ssl3_send_client_kex_gost,0.8033811896291394
genrsa_main,ssl3_send_client_kex_ecdhe_ecp,0.8033807584906578
ssl2_read_internal,do_name_ex,0.8033794360971387
pkey_rsa_verifyrecover,X509_STORE_CTX_get1_issuer,0.803379129757936
v2i_AUTHORITY_INFO_ACCESS,smime_main,0.8033790352460977
n_ssl3_mac,ASN1_item_sign_ctx,0.803378524194458
ec_GFp_simple_point_get_affine_coordinates,ca_main,0.8033781309031061
BN_nist_mod_521,RSA_eay_public_decrypt,0.8033776023439874
d2i_RSA_NET_2,query_responder,0.8033770899434408
ASN1_TYPE_get_int_octetstring,aes_ccm_cipher,0.8033767743712621
