file_name,openssl_101f,boringssl_0,sim_value
pem_lib.c_by_dir.c,PEM_read_bio,get_cert_by_subject,0.8371334810111704
x509_vfy.c_rsa_impl.c,check_crl,RSA_verify_raw,0.8371322322658405
passwd.c_e_tls.c,do_passwd,aead_tls_open,0.8371303401076409
ssl_lib.c_v3name_test.c,ssl_check_srvr_ecc_cert_and_alg,run_cert,0.8371254626313589
ca.c_handshake_server.c,do_body,ssl3_choose_cipher,0.8371249533218696
dsatest.c_ssl_cert.c,main,ssl_verify_cert_chain,0.8371248484522826
ecp_smpl.c_ssl_ecdh.c,ec_GFp_simple_cmp,ssl_ec_point_finish,0.8371243774827393
genrsa.c_a_int.c,genrsa_main,d2i_ASN1_UINTEGER,0.8371240829702341
tasn_dec.c_handshake_client.c,asn1_template_noexp_d2i,ssl_write_client_hello,0.8371224942610384
apps.c_prime.c,load_serial,BN_is_prime_fasttest_ex,0.8371207009410963
ca.c_ctr.c,do_revoke,CRYPTO_ctr128_encrypt_ctr32,0.8371173039228834
crl.c_t_x509.c,crl_main,X509_ocspid_print,0.8371149393534282
bss_dgram.c_x509_vfy.c,dgram_read,X509_cmp_time,0.8371118945904533
verify.c_pem_info.c,verify_main,PEM_X509_INFO_write_bio,0.8371095952887403
ech_ossl.c_handshake_server.c,ecdh_compute_key,ssl3_send_server_key_exchange,0.8371083138701376
a_set.c_t1_enc.c,i2d_ASN1_SET,SSL_export_keying_material,0.8371073832592207
t1_enc.c_conf.c,tls1_final_finish_mac,def_load_bio,0.8371025499814622
ocsp_vfy.c_x509_vfy.c,OCSP_request_verify,get_crl_sk,0.8371011255748385
x509_obj.c_v3name_test.c,X509_NAME_oneline,set_altname,0.837101099175766
pk7_doit.c_asn1_gen.c,PKCS7_signatureVerify,ASN1_generate_v3,0.8371001167849073
passwd.c_ssl_privkey.c,passwd_main,ssl_sign_ecdsa,0.8370906035832468
s3_pkt.c_rsa.c,ssl3_get_record,RSA_add_pkcs1_prefix,0.8370849634339312
a_sign.c_tasn_dec.c,ASN1_sign,asn1_template_noexp_d2i,0.8370835824804761
ca.c_t1_enc.c,certify,SSL_export_keying_material,0.8370776722801918
gost_ameth.c_x509_cmp.c,pub_encode_gost94,X509_chain_check_suiteb,0.8370762289598024
tasn_dec.c_wnaf.c,asn1_template_ex_d2i,ec_wNAF_mul,0.8370753232694484
pem_lib.c_asn1_lib.c,PEM_read_bio,ASN1_get_object,0.8370742369639976
ecdhtest.c_t1_lib.c,test_ecdh_curve,ext_pre_shared_key_add_clienthello,0.8370725779294197
ecp_oct.c_e_aes.c,ec_GFp_simple_oct2point,aead_aes_gcm_seal,0.8370702329258579
pk7_doit.c_ctr.c,pkcs7_decrypt_rinfo,CRYPTO_ctr128_encrypt,0.8370657844468129
s3_clnt.c_tls13_both.c,ssl3_send_client_certificate,tls13_add_certificate_verify,0.837064095378017
a_verify.c_pkcs8.c,ASN1_verify,pbe_decrypt,0.8370603863219449
rsa_eay.c_tasn_enc.c,RSA_eay_private_encrypt,asn1_ex_i2c,0.8370569363333593
gost_ameth.c_v3_utl.c,decode_gost_algor_params,get_email,0.8370555596749113
evp_asn1.c_tasn_dec.c,ASN1_TYPE_get_int_octetstring,ASN1_item_ex_d2i,0.8370485951058031
dsa_gen.c_e_tls.c,dsa_builtin_paramgen,aead_tls_open,0.8370471761701822
cms.c_t1_lib.c,cms_main,ssl_ext_key_share_parse_clienthello,0.8370414977995615
t1_lib.c_ssl_session.c,ssl_prepare_clienthello_tlsext,ssl_get_prev_session,0.8370401545299077
s3_enc.c_handshake_client.c,ssl3_setup_key_block,ssl3_get_server_hello,0.8370344159774467
ca.c_pkcs7.c,ca_main,PKCS7_get_CRLs,0.8370340090327378
ec_asn1.c_t1_lib.c,i2d_ECPrivateKey,ssl_ext_key_share_parse_clienthello,0.8370300404575158
ssltest.c_prime.c,doit,BN_is_prime_fasttest_ex,0.8370233883061905
p5_crpt.c_t1_lib.c,PKCS5_PBE_keyivgen,tls1_write_channel_id,0.8370231266262966
e_chil.c_x509_cmp.c,hwcrhk_get_pass,X509_chain_check_suiteb,0.8370183781728562
ec_ameth.c_e_tls.c,do_EC_KEY_print,aead_tls_init,0.8370161584416089
ssl_asn1.c_tasn_dec.c,d2i_SSL_SESSION,asn1_template_ex_d2i,0.8370161090872974
txt_db.c_ecdh.c,TXT_DB_write,ECDH_compute_key,0.8370080960167441
asn1_par.c_v3_crld.c,asn1_parse2,set_reasons,0.8370027342999342
s3_pkt.c_tasn_enc.c,do_ssl3_write,asn1_template_ex_i2d,0.836996994016987
apps.c_conf.c,password_callback,def_load_bio,0.8369943809475442
genrsa.c_bio.c,genrsa_main,BIO_read_asn1,0.8369931108890805
a_enum.c_pem_lib.c,ASN1_ENUMERATED_set,PEM_ASN1_write_bio,0.8369904020012705
a_int.c_pem_lib.c,ASN1_INTEGER_set,PEM_ASN1_write_bio,0.8369904020012705
ec_ameth.c_tasn_dec.c,do_EC_KEY_print,ASN1_item_ex_d2i,0.8369902669776146
ssl_lib.c_rsa.c,ssl_cipher_list_to_bytes,RSA_add_pkcs1_prefix,0.8369883703283821
bn_rand.c_x509name.c,bnrand,X509_NAME_add_entry,0.8369862190872311
t1_enc.c_e_ssl3.c,tls1_final_finish_mac,aead_ssl3_init,0.8369840619966193
pcy_tree.c_rsa.c,tree_link_unmatched,RSA_check_key,0.8369825082312583
rsa_sign.c_x_name.c,RSA_sign,x509_name_encode,0.8369817528753181
s3_srvr.c_s3_both.c,ssl3_get_cert_verify,ssl3_get_finished,0.8369814206286212
e_sureware.c_simple.c,bind_sureware,ec_GFp_simple_dbl,0.8369728338630662
pem_seal.c_cast.c,PEM_SealInit,CAST_set_key,0.8369708399364317
gcm128.c_ssl_aead_ctx.c,CRYPTO_gcm128_aad,SSL_AEAD_CTX_open,0.8369633789334792
asn1_gen.c_rsa_pss.c,ASN1_generate_v3,x509_rsa_ctx_to_pss,0.8369632593481191
rsa_oaep.c_e_tls.c,PKCS1_MGF1,aead_tls_open,0.836954962459141
tasn_dec.c_d1_both.c,ASN1_item_ex_d2i,seal_next_message,0.8369546599566253
s3_srvr.c_v3name_test.c,ssl3_get_client_hello,run_cert,0.8369533437562483
ecp_smpl.c_tls13_server.c,ec_GFp_simple_dbl,do_send_server_hello,0.8369495501518717
dh_key.c_oct.c,generate_key,ec_GFp_simple_set_compressed_coordinates,0.8369490300302336
conf_def.c_cfb.c,def_load_bio,CRYPTO_cfb128_encrypt,0.8369487618468078
d1_srvr.c_tasn_dec.c,dtls1_send_server_key_exchange,asn1_d2i_ex_primitive,0.8369481022027969
x509_lu.c_tasn_dec.c,x509_object_idx_cnt,asn1_template_noexp_d2i,0.8369480663632809
t1_lib.c_a_strex.c,ssl_prepare_clienthello_tlsext,do_name_ex,0.836948048359152
ssltest.c_a_strex.c,main,do_buf,0.8369423132613382
rsa_ameth.c_x509_vfy.c,rsa_item_sign,get_crl_score,0.8369379918973069
dgst.c_tasn_dec.c,dgst_main,ASN1_item_ex_d2i,0.8369351785054272
ocsp_cl.c_pkcs8.c,OCSP_request_sign,PKCS12_handle_safe_bag,0.8369333639035093
dh_ameth.c_a_mbstr.c,dh_pub_decode,ASN1_mbstring_ncopy,0.8369312432363927
bn_exp2.c_a_strex.c,BN_mod_exp2_mont,do_buf,0.8369301330173549
enc_writ.c_rsa_impl.c,DES_enc_write,rsa_default_encrypt,0.8369280303312621
bn_kron.c_simple.c,BN_kronecker,ec_GFp_simple_is_on_curve,0.8369258964733939
rsa_lib.c_exponentiation.c,RSA_memory_lock,mod_exp_recp,0.8369242596192366
pvkfmt.c_t_req.c,do_PVK_body,X509_REQ_print_ex,0.8369130299411522
e_aes.c_pkcs8.c,aes_ccm_cipher,pkcs12_key_gen_raw,0.8369126823369274
ssl_lib.c_p256-x86_64.c,ssl_set_cert_masks,ecp_nistz256_points_mul,0.836896018993798
n_pkey.c_ber.c,i2d_RSA_NET,cbs_convert_ber,0.836895918210929
d1_both.c_t1_enc.c,dtls1_process_out_of_seq_message,tls1_P_hash,0.8368954252014551
s3_srvr.c_p_rsa.c,ssl3_get_client_key_exchange,pkey_rsa_decrypt,0.836893202410338
p12_key.c_x509_lu.c,PKCS12_key_gen_uni,x509_object_idx_cnt,0.836891150364768
a_verify.c_x509_obj.c,ASN1_verify,X509_NAME_oneline,0.8368888414373774
ts.c_a_verify.c,create_query,ASN1_item_verify,0.8368822057296419
evp_pbe.c_ecdsa.c,EVP_PBE_CipherInit,ecdsa_sign_setup,0.8368743993784682
ssl_lib.c_a_object.c,ssl_cipher_list_to_bytes,c2i_ASN1_OBJECT,0.8368719924871997
d1_srvr.c_t1_lib.c,dtls1_accept,ext_ticket_add_clienthello,0.8368600925419902
openssl.c_t1_lib.c,main,tls_process_ticket,0.8368592121760654
ocsp_cl.c_x509_vfy.c,OCSP_request_sign,check_crl,0.836854297042589
pcy_tree.c_rsa_pss.c,tree_link_unmatched,x509_rsa_ctx_to_pss,0.8368531739988674
bn_exp2.c_simple.c,BN_mod_exp2_mont,ec_GFp_simple_add,0.8368425092363891
a_mbstr.c_ssl_ecdh.c,ASN1_mbstring_ncopy,ssl_dhe_finish,0.8368424342867729
e_aes.c_rsa_pss.c,aes_ccm_cipher,x509_rsa_ctx_to_pss,0.8368421067786
engine.c_pcy_cache.c,engine_main,policy_cache_new,0.8368411088872789
cms_sd.c_t1_lib.c,CMS_add1_signer,ext_pre_shared_key_add_clienthello,0.8368400766626496
x509_att.c_dsa.c,X509_ATTRIBUTE_set1_data,DSA_generate_parameters_ex,0.8368368392267518
d1_pkt.c_tasn_dec.c,dtls1_process_record,asn1_ex_c2i,0.8368267784591306
pk7_smime.c_handshake_server.c,PKCS7_verify,ssl3_choose_cipher,0.8368264721807941
x509_vfy.c_tasn_dec.c,X509_cmp_time,ASN1_item_ex_d2i,0.8368233575714961
t1_lib.c_pem_lib.c,ssl_prepare_clienthello_tlsext,PEM_ASN1_write_bio,0.8368208987143857
enc.c_v3name_test.c,enc_main,set_altname,0.8368176243631333
pk7_doit.c_v3_prn.c,PKCS7_dataInit,X509V3_extensions_print,0.8368108030912359
tasn_dec.c_bio.c,asn1_template_noexp_d2i,bio_io,0.8368091161794136
b_print.c_rsa.c,_dopr,RSA_add_pkcs1_prefix,0.836808676416309
ca.c_t1_lib.c,do_body,tls_process_ticket,0.8368059706126397
ecp_smpl.c_handshake_client.c,ec_GFp_simple_cmp,ssl_write_client_cipher_list,0.8367978956813009
s_client.c_v3_utl.c,s_client_main,do_x509_check,0.836797199445042
tasn_enc.c_tasn_dec.c,ASN1_item_ex_i2d,asn1_check_tlen,0.8367970553281432
n_pkey.c_ssl_privkey.c,i2d_RSA_NET,ssl_sign_ecdsa,0.8367966697883463
rsa_eay.c_x509_vfy.c,RSA_eay_public_decrypt,check_crl,0.836794353399787
cms_env.c_exponentiation.c,cms_RecipientInfo_kekri_decrypt,BN_mod_exp_mont_consttime,0.8367900789766116
ssl_lib.c_e_ssl3.c,ssl_set_cert_masks,aead_ssl3_open,0.836789978135669
pk7_doit.c_ssl_session.c,PKCS7_signatureVerify,ssl_get_prev_session,0.8367881490522528
tasn_dec.c_ssl_cert.c,asn1_ex_c2i,ssl_verify_cert_chain,0.8367846863191037
des_enc.c_e_rc2.c,DES_ncbc_encrypt,RC2_set_key,0.836777727083114
gost_ameth.c_ctr.c,pub_encode_gost01,CRYPTO_ctr128_encrypt_ctr32,0.8367763567254226
bn_rand.c_bio.c,bnrand,bio_io,0.8367586137820278
x509_obj.c_t_req.c,X509_NAME_oneline,X509_REQ_print_ex,0.8367581815224525
ca.c_t1_lib.c,do_body,ssl_ext_key_share_parse_clienthello,0.8367523361278704
b_sock.c_t1_lib.c,BIO_get_accept_socket,tls_process_ticket,0.8367442617713841
rsa_sign.c_v3_utl.c,int_rsa_verify,do_x509_check,0.8367392037329068
cms.c_exponentiation.c,receipt_request_print,BN_mod_exp_mont,0.8367374455107273
p12_mutl.c_t1_lib.c,PKCS12_gen_mac,ssl_scan_clienthello_tlsext,0.8367373771267597
pkcs7.c_rsa_impl.c,pkcs7_main,RSA_verify_raw,0.8367326765727887
ech_ossl.c_p_rsa.c,ecdh_compute_key,pkey_rsa_decrypt,0.8367324522370996
sess_id.c_t1_enc.c,sess_id_main,tls1_P_hash,0.8367304031610978
rsautl.c_tasn_enc.c,rsautl_main,ASN1_item_ex_i2d,0.836728908692243
pk7_smime.c_t_x509.c,PKCS7_verify,X509_ocspid_print,0.8367272222893947
p5_crpt2.c_asn1_gen.c,PKCS5_v2_PBKDF2_keyivgen,ASN1_generate_v3,0.8367240499058728
engine.c_s3_pkt.c,util_verbose,ssl3_read_app_data,0.8367229373427997
gcm128.c_ctr.c,CRYPTO_gcm128_encrypt_ctr32,CRYPTO_ctr128_encrypt,0.8367102071414814
b_print.c_x509_vfy.c,fmtint,get_crl_sk,0.8367090237410941
ec_mult.c_x509_vfy.c,compute_wNAF,crl_crldp_check,0.8367086962127589
ca.c_v3_prn.c,certify_spkac,X509V3_EXT_print,0.8367041969669535
x_crl.c_tasn_enc.c,crl_set_issuers,ASN1_item_ex_i2d,0.8367023487078363
openssl.c_ctr.c,main,CRYPTO_ctr128_encrypt,0.8366988217669762
gost94_keyx.c_pcy_tree.c,pkey_GOST94cp_encrypt,tree_link_unmatched,0.8366983002205937
tasn_dec.c_handshake_server.c,asn1_template_ex_d2i,ssl3_get_cert_verify,0.8366972796805544
s3_clnt.c_by_dir.c,ssl3_get_key_exchange,get_cert_by_subject,0.8366925680785021
tasn_dec.c_print.c,asn1_template_noexp_d2i,do_EC_KEY_print,0.8366902471541326
d1_srtp.c_handshake_server.c,ssl_parse_clienthello_use_srtp_ext,ssl3_choose_cipher,0.8366884320902477
ectest.c_ecdsa.c,prime_field_tests,ecdsa_sign_setup,0.8366864866966215
conf_def.c_cfb.c,str_copy,CRYPTO_cfb128_encrypt,0.8366858916227667
x509_vfy.c_tasn_enc.c,get_crl_score,asn1_ex_i2c,0.8366821127195583
x509_vfy.c_v3_ncons.c,X509_verify_cert,NAME_CONSTRAINTS_check,0.8366806950389242
pkeyutl.c_ctr.c,pkeyutl_main,CRYPTO_ctr128_encrypt_ctr32,0.8366748091791827
eck_prn.c_t_x509.c,ECPKParameters_print,X509_print_ex,0.8366726790216782
ocsp_srv.c_tls13_both.c,OCSP_basic_sign,tls13_add_certificate_verify,0.8366667267412231
s3_enc.c_exponentiation.c,ssl3_handshake_mac,mod_exp_recp,0.8366632917360837
bntest.c_t1_lib.c,test_sqrt,tls1_write_channel_id,0.8366632633231184
ocsp.c_t_x509.c,ocsp_main,X509_print_ex,0.8366616232800645
evp_asn1.c_pcy_cache.c,ASN1_TYPE_get_int_octetstring,policy_cache_new,0.836660522966254
ssltest.c_ssl_privkey.c,main,ssl_sign_ecdsa,0.8366602185663901
t1_lib.c_ssl_cert.c,ssl_parse_clienthello_tlsext,ssl_verify_cert_chain,0.8366602095134894
bn_mont.c_ber.c,BN_mod_mul_montgomery,cbs_convert_ber,0.8366601864757727
gcm128.c_x509_obj.c,CRYPTO_gcm128_decrypt_ctr32,X509_NAME_oneline,0.836654678596964
hmac.c_exponentiation.c,HMAC_Init_ex,BN_mod_exp_mont,0.8366540303026203
ssl_lib.c_handshake_server.c,SSL_new,ssl3_process_client_hello,0.8366520956520636
req.c_t1_lib.c,prompt_info,tls1_verify_channel_id,0.8366448308109407
s3_srvr.c_tls13_both.c,ssl3_get_cert_verify,tls13_process_certificate_verify,0.8366421275026583
v3_purp.c_v3_alt.c,X509_check_akid,copy_email,0.836641761921339
x509_att.c_rsa_impl.c,X509_ATTRIBUTE_set1_data,rsa_default_encrypt,0.8366301087304061
s_client.c_x_long.c,s_client_main,long_i2c,0.8366282769539537
tasn_prn.c_a_strex.c,asn1_item_print_ctx,do_print_ex,0.8366261793929715
evp_asn1.c_ecdh.c,ASN1_TYPE_get_int_octetstring,ECDH_compute_key,0.8366233944474468
bn_div.c_exponentiation.c,BN_div,BN_div_recp,0.8366229094227666
rsa_eay.c_v3name_test.c,RSA_eay_public_encrypt,set_altname,0.8366218357726386
cms_sd.c_tls13_client.c,cms_SignerInfo_content_sign,do_process_hello_retry_request,0.8366218182528216
t1_lib.c_v3_alt.c,tls1_process_ticket,do_othername,0.8366096560957088
s3_srvr.c_t_x509.c,ssl3_get_cert_verify,X509_ocspid_print,0.8366090903963133
gost_ameth.c_a_verify.c,decode_gost_algor_params,ASN1_item_verify,0.8366080692382458
t1_enc.c_rsa.c,tls1_mac,RSA_add_pkcs1_prefix,0.8366079128661283
ecp_oct.c_tasn_dec.c,ec_GFp_simple_oct2point,ASN1_item_ex_d2i,0.8366022384748837
bn_exp.c_pkcs8.c,BN_mod_exp_mont_consttime,pbe_decrypt,0.836599640064819
ecparam.c_tasn_dec.c,ecparam_main,asn1_ex_c2i,0.8365988689819742
s3_enc.c_x509_obj.c,ssl3_handshake_mac,X509_NAME_oneline,0.836596337709409
ca.c_pkcs8.c,ca_main,PKCS12_handle_safe_bag,0.8365913940805896
gendh.c_v3_crld.c,gendh_main,v2i_idp,0.8365868026503129
bn_exp.c_base64_bio.c,BN_mod_exp_recp,b64_write,0.8365810013638743
a_verify.c_ssl_privkey.c,ASN1_verify,ssl_sign_ecdsa,0.836580097501234
a_strex.c_x509_cmp.c,do_buf,X509_chain_check_suiteb,0.836579898041244
cms.c_pkcs8.c,cms_main,PKCS12_get_key_and_certs,0.8365791489165058
asn1pars.c_handshake_client.c,asn1parse_main,ssl3_send_client_key_exchange,0.8365778305589706
s23_clnt.c_asn1_gen.c,ssl23_client_hello,ASN1_generate_v3,0.836572796768708
tasn_enc.c_x509_vfy.c,asn1_ex_i2c,get_crl_score,0.8365685432426724
d1_both.c_x509_cmp.c,dtls1_process_out_of_seq_message,X509_chain_check_suiteb,0.8365666501779714
pk7_doit.c_v3_prn.c,PKCS7_dataDecode,X509V3_EXT_print,0.8365612953529586
pk7_smime.c_oct.c,PKCS7_verify,ec_GFp_simple_oct2point,0.8365606610225451
ec_ameth.c_s3_both.c,do_EC_KEY_print,ssl_parse_extensions,0.8365603357178917
rsa_pmeth.c_print.c,pkey_rsa_verify,do_EC_KEY_print,0.8365578135594611
ecdhtest.c_ecdsa.c,test_ecdh_curve,ECDSA_do_verify,0.8365555581965294
cfb64ede.c_asn1_gen.c,DES_ede3_cfb_encrypt,ASN1_generate_v3,0.8365505616515331
ciphers.c_rsa.c,ciphers_main,RSA_add_pkcs1_prefix,0.8365470336092741
v3_prn.c_ber.c,X509V3_extensions_print,cbs_convert_ber,0.8365451059418885
d1_both.c_e_rc2.c,dtls1_do_write,RC2_set_key,0.836535921978125
gost_ameth.c_v3_alt.c,priv_decode_gost,copy_email,0.8365351454453784
md_rand.c_x509_vfy.c,ssleay_rand_bytes,X509_cmp_time,0.8365258431303427
d1_srvr.c_handshake_server.c,dtls1_accept,ssl3_get_client_certificate,0.836519171660443
x509.c_simple.c,x509_certify,ec_GFp_simple_add,0.8365168870114761
sess_id.c_pcy_cache.c,sess_id_main,policy_cache_new,0.8365158786894868
d1_enc.c_ssl_privkey.c,dtls1_enc,ssl_sign_ecdsa,0.8365134986241771
ca.c_asn1_lib.c,certify,ASN1_get_object,0.8365111161917074
s3_enc.c_ssl_ecdh.c,ssl3_change_cipher_state,ssl_dhe_finish,0.8365097947149382
e_4758cca.c_t1_enc.c,cca_rsa_sign,SSL_export_keying_material,0.8365080355612537
ecs_ossl.c_pkcs8.c,ecdsa_do_verify,pkcs8_encrypt_raw,0.8365077776896509
e_aep.c_ber.c,bind_aep,cbs_convert_ber,0.8365014635700666
apps.c_v3name_test.c,chopup_args,run_cert,0.836500065691699
s3_srvr.c_t1_lib.c,ssl3_get_client_certificate,ext_npn_parse_serverhello,0.8364989640612646
bn_mont.c_x509_obj.c,BN_mod_mul_montgomery,X509_NAME_oneline,0.8364980786008329
gost_ameth.c_a_strex.c,priv_decode_gost,do_name_ex,0.8364927005509406
s2_clnt.c_pem_lib.c,client_master_key,PEM_ASN1_write_bio,0.8364879697750414
sess_id.c_t_x509.c,sess_id_main,X509_ocspid_print,0.8364829055003087
s3_clnt.c_padding.c,ssl3_get_certificate_request,RSA_padding_add_PKCS1_OAEP_mgf1,0.8364784159904541
pem_seal.c_rsa_impl.c,PEM_SealFinal,rsa_default_encrypt,0.8364768856939331
dgst.c_x509_lu.c,do_fp,x509_object_idx_cnt,0.8364760709048422
tasn_dec.c_ssl_ecdh.c,asn1_ex_c2i,ssl_dhe_finish,0.8364753610851458
rand_egd.c_pkcs8.c,RAND_query_egd_bytes,pkcs8_encrypt_raw,0.8364752977625048
pem_lib.c_err.c,PEM_ASN1_write_bio,get_error_values,0.8364719808648013
d1_pkt.c_wnaf.c,dtls1_get_record,compute_wNAF,0.8364632092817434
ecp_smpl.c_pkcs8.c,ec_GFp_simple_add,PKCS12_get_key_and_certs,0.8364567380657888
rand.c_ber.c,rand_main,cbs_convert_ber,0.8364541115166222
ts_rsp_verify.c_pkcs7.c,TS_RESP_verify_signature,PKCS7_get_certificates,0.8364534125517182
v3_alt.c_x509_cmp.c,copy_email,X509_chain_check_suiteb,0.8364522457469498
prime.c_asn1_lib.c,prime_main,ASN1_get_object,0.8364519806455948
s3_both.c_t1_enc.c,ssl3_output_cert_chain,tls1_setup_key_block,0.8364482033890053
x509_req.c_x509_att.c,X509_REQ_get_extensions,X509_ATTRIBUTE_set1_data,0.8364435988138663
rsa_pmeth.c_ssl_privkey.c,pkey_rsa_sign,ssl_sign_ecdsa,0.8364413657253147
dsa_ameth.c_t1_lib.c,do_dsa_print,ext_pre_shared_key_add_clienthello,0.8364396994113203
rsa_sign.c_ofb.c,RSA_sign,CRYPTO_ofb128_encrypt,0.8364377867984822
t1_lib.c_a_object.c,tls1_process_heartbeat,a2d_ASN1_OBJECT,0.8364301736876563
p12_crpt.c_rsa_pss.c,PKCS12_PBE_keyivgen,x509_rsa_ctx_to_pss,0.836428824507887
a_sign.c_ecdh.c,ASN1_sign,ECDH_compute_key,0.8364218355463962
t1_enc.c_exponentiation.c,tls1_final_finish_mac,mod_exp_recp,0.8364201028126279
ecp_smpl.c_ber.c,ec_GFp_simple_add,cbs_convert_ber,0.8364182386144219
s3_clnt.c_print.c,ssl3_get_certificate_request,do_EC_KEY_print,0.8364162324885025
s3_srvr.c_a_int.c,ssl3_send_server_key_exchange,c2i_ASN1_INTEGER,0.8364160159206149
gost94_keyx.c_simple.c,pkey_GOST94cp_encrypt,ec_GFp_simple_cmp,0.8364095452837996
by_dir.c_ssl_session.c,get_cert_by_subject,ssl_get_prev_session,0.8364092272861262
ecp_smpl.c_handshake_client.c,ec_GFp_simple_cmp,ssl3_get_server_key_exchange,0.8364008807487702
a_int.c_tasn_dec.c,ASN1_INTEGER_set,asn1_template_noexp_d2i,0.8363946741399564
a_enum.c_tasn_dec.c,ASN1_ENUMERATED_set,asn1_template_noexp_d2i,0.8363946741399564
bn_lib.c_t_req.c,BN_bin2bn,X509_REQ_print_ex,0.8363934140268037
gost2001_keyx.c_t1_enc.c,pkey_GOST01cp_encrypt,tls1_P_hash,0.836392990755207
tasn_enc.c_s3_pkt.c,asn1_template_ex_i2d,ssl3_read_app_data,0.8363905919525478
pem_lib.c_t1_enc.c,PEM_do_header,SSL_export_keying_material,0.8363901833056347
s3_clnt.c_x_long.c,ssl3_get_certificate_request,long_i2c,0.8363893114489017
b_print.c_cast.c,fmtint,CAST_set_key,0.8363861798152772
a_strex.c_pkcs8.c,do_buf,pbe_decrypt,0.836384238461602
s3_clnt.c_handshake_server.c,ssl3_get_new_session_ticket,ssl3_get_client_certificate,0.8363773039867637
apps.c_a_int.c,parse_name,d2i_ASN1_UINTEGER,0.8363744483922715
x_long.c_tasn_dec.c,long_i2c,asn1_ex_c2i,0.8363720021118295
ssl_asn1.c_a_int.c,d2i_SSL_SESSION,c2i_ASN1_INTEGER,0.8363677282997541
ca.c_tasn_dec.c,certify_spkac,asn1_template_noexp_d2i,0.8363676500193165
d1_pkt.c_handshake_client.c,dtls1_get_record,ssl3_get_certificate_request,0.8363666814022119
dsa_gen.c_t1_lib.c,dsa_builtin_paramgen,ext_pre_shared_key_add_clienthello,0.8363641703747651
s3_clnt.c_exponentiation.c,ssl3_get_key_exchange,mod_exp_recp,0.8363617024650942
ca.c_pem_lib.c,do_revoke,PEM_ASN1_write_bio,0.8363597491910846
ocsp_cl.c_oct.c,OCSP_request_sign,ec_GFp_simple_oct2point,0.8363538096582519
ecp_smpl.c_exponentiation.c,ec_GFp_simple_group_set_curve,mod_exp_recp,0.8363534634322524
crl.c_t_x509.c,crl_main,X509_print_ex,0.8363488648276495
ec2_mult.c_handshake_client.c,ec_GF2m_simple_mul,ssl_write_client_hello,0.836340327823682
t_x509.c_v3name_test.c,X509_ocspid_print,run_cert,0.836337474886115
ssltest.c_by_dir.c,doit_biopair,get_cert_by_subject,0.8363360118775673
ec_asn1.c_tasn_dec.c,i2d_ECPrivateKey,ASN1_item_ex_d2i,0.8363296458134212
gcm128.c_rsa.c,CRYPTO_gcm128_decrypt_ctr32,RSA_add_pkcs1_prefix,0.836329120393544
d1_clnt.c_ssl_lib.c,dtls1_connect,SSL_new,0.8363274274917807
ec2_mult.c_t1_lib.c,ec_GF2m_montgomery_point_multiply,ssl_scan_serverhello_tlsext,0.836327085825349
v3_alt.c_pem_lib.c,copy_email,PEM_do_header,0.8363253130208643
wp_dgst.c_bio.c,WHIRLPOOL_Final,BIO_read_asn1,0.8363246574180285
wp_dgst.c_x509_cmp.c,WHIRLPOOL_BitUpdate,X509_chain_check_suiteb,0.836321984730389
tasn_enc.c_print.c,asn1_ex_i2c,bn_print,0.8363214413355173
d1_srtp.c_s3_pkt.c,ssl_parse_serverhello_use_srtp_ext,ssl3_read_app_data,0.836318045537387
ssl_rsa.c_obj.c,SSL_CTX_use_certificate_chain_file,OBJ_obj2txt,0.83631230548528
v3_info.c_a_int.c,v2i_AUTHORITY_INFO_ACCESS,c2i_ASN1_INTEGER,0.8363093005008737
p12_kiss.c_a_mbstr.c,parse_bag,ASN1_mbstring_ncopy,0.8363085917737294
srp.c_v3_prn.c,srp_main,X509V3_EXT_print,0.836308401721771
evp_pbe.c_pkcs7.c,EVP_PBE_CipherInit,PKCS7_get_CRLs,0.8363012860776194
req.c_t1_lib.c,prompt_info,tls_process_ticket,0.8362927763410762
v3_info.c_conf.c,v2i_AUTHORITY_INFO_ACCESS,str_copy,0.8362921280598969
d1_clnt.c_asn1_gen.c,dtls1_send_client_verify,ASN1_generate_v3,0.8362920821211015
d1_clnt.c_d1_both.c,dtls1_send_client_key_exchange,dtls1_get_message,0.8362886728984718
pk7_smime.c_s3_pkt.c,PKCS7_verify,ssl3_read_app_data,0.836280953965213
ecp_oct.c_exponentiation.c,ec_GFp_simple_set_compressed_coordinates,mod_exp_recp,0.8362803945753028
srp.c_t_req.c,srp_main,X509_REQ_print_ex,0.8362802279244863
req.c_t1_enc.c,make_REQ,SSL_export_keying_material,0.8362796733506321
s3_enc.c_exponentiation.c,ssl3_enc,BN_mod_exp_mont_consttime,0.8362787904846207
a_enum.c_ctr.c,ASN1_ENUMERATED_set,CRYPTO_ctr128_encrypt_ctr32,0.8362775344187059
a_int.c_ctr.c,ASN1_INTEGER_set,CRYPTO_ctr128_encrypt_ctr32,0.8362775344187059
rsa_ameth.c_handshake_client.c,rsa_item_sign,ssl3_get_server_key_exchange,0.8362764468490325
ecp_smpl.c_ssl_ecdh.c,ec_GFp_simple_add,ssl_ec_point_offer,0.8362749784900029
e_sureware.c_exponentiation.c,sureware_load_public,BN_div_recp,0.836258730774841
gost_ameth.c_ctr.c,pub_encode_gost01,CRYPTO_ctr128_encrypt,0.8362479226727049
